period,org_code,org_name,ae_attendances_type_1,attendances_over_4hrs_type_1,patients_12hr_wait,emergency_admissions_type_1,postcode,latitude,longitude
2021-04-01,AC008,ROSSENDALE MINOR INJURIES UNIT,0.0,0.0,0,0,BB4 7PL,53.7032,-2.2856
2021-04-01,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,12583.0,0.0,0,4281,BH7 7DW,50.7479,-1.8219
2021-04-01,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,8641.0,3116.0,1,3580,GL1 3NN,51.8642,-2.2381
2021-04-01,R1H,BARTS HEALTH NHS TRUST,21740.0,4913.0,4,7625,E1 2ES,51.5172,-0.0561
2021-04-01,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,19648.0,2788.0,23,4742,NW3 2QG,51.553,-0.1657
2021-04-01,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,8496.0,2580.0,16,1793,N18 1QX,51.6145,-0.0738
2021-04-01,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4368.0,669.0,0,1133,HG2 7SX,53.9837,-1.5253
2021-04-01,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,13232.0,1746.0,0,4691,CO4 5JL,51.9043,0.901
2021-04-01,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0.0,0.0,0,0,BN2 3EW,50.83046,-0.115477
2021-04-01,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0.0,0.0,0,0,L8 7SS,53.3985,-2.961
2021-04-01,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,5153.0,322.0,0,2508,S44 5BL,53.2333,-1.3833
2021-04-01,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,5969.0,0.0,0,1659,IP33 2QZ,52.2317,0.7092
2021-04-01,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10139.0,596.0,1,2638,SW17 0QT,51.4267,-0.1757
2021-04-01,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,8399.0,695.0,1,3064,NG17 4JL,53.127,-1.261
2021-04-01,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,12921.0,3660.0,71,3790,BS1 3NU,51.4595,-2.593
2021-04-01,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,8794.0,639.0,3,1345,NW1 2BU,51.5218,-0.134
2021-04-01,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,17086.0,4590.0,0,3992,LS1 3EX,53.8021,-1.5508
2021-04-01,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,4172.0,243.0,0,790,B4 6NH,52.4869,-1.8922
2021-04-01,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,9543.0,1693.0,5,2036,KT16 0PZ,51.3887,-0.5089
2021-04-01,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,7949.0,1300.0,4,2181,LA9 7RG,54.312,-2.7385
2021-04-01,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,12683.0,2685.0,0,2831,B71 4HJ,52.5277,-1.9889
2021-04-01,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,15557.0,3086.0,11,7195,BN2 5BE,50.8182,-0.1168
2021-04-01,Y02532,MIRIAM MINOR EMERGENCY,0.0,0.0,0,0,CH41 8DB,53.3986,-3.0477
2021-04-01,DD401,EXMOUTH MINOR INJURY UNIT,0.0,0.0,0,0,EX8 2JN,50.6205,-3.4016
2021-04-01,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,10309.0,1194.0,2,6235,HA1 3UJ,51.5815,-0.3422
2021-04-01,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,10298.0,3253.0,0,4543,WA9 3DA,53.439,-2.7362
2021-04-01,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,13316.0,0.0,0,4652,LU4 0DZ,51.894,-0.474
2021-04-01,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,10763.0,3097.0,4,4161,YO30 4RY,53.9856,-1.0936
2021-04-01,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,3868.0,77.0,0,515,S10 2TH,53.3792,-1.492
2021-04-01,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6340.0,1085.0,7,1508,NR31 6LA,52.5617,1.7177
2021-04-01,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,6613.0,2075.0,8,2096,EX2 5DW,50.7168,-3.5064
2021-04-01,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,10196.0,1366.0,0,2670,RG1 5AN,51.4492,-0.958
2021-04-01,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8357.0,0.0,13,2604,PL6 8DH,50.4183,-4.1136
2021-04-01,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,7609.0,2150.0,0,2606,CV2 2DX,52.4212,-1.4378
2021-04-01,RLQ,WYE VALLEY NHS TRUST,5370.0,1327.0,0,1520,HR1 2ER,52.0615,-2.7144
2021-04-01,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10078.0,4420.0,11,3070,NR4 7UY,52.6225,1.2217
2021-04-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,10224.0,1459.0,0,3704,RG24 9NA,51.2845,-1.1022
2021-04-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,9215.0,834.0,0,2933,DA2 8DA,51.4343,0.2603
2021-04-01,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,7293.0,1350.0,0,2268,CA2 7HY,54.9,-2.95
2021-04-01,RNZ,SALISBURY NHS FOUNDATION TRUST,3933.0,759.0,0,1299,SP2 8BJ,51.045,-1.805
2021-04-01,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0,0,EC1V 2PD,51.5275,-0.0895
2021-04-01,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,8284.0,2023.0,0,2639,M6 8HD,53.487548,-2.323425
2021-04-01,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,9168.0,1198.0,1,3308,SO16 6YD,50.933,-1.4351
2021-04-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,8443.0,1898.0,0,2132,OL6 9RW,53.4886,-2.0946
2021-04-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,8297.0,1724.0,0,2364,DY1 2HQ,52.5202,-2.0727
2021-04-01,RMC,BOLTON NHS FOUNDATION TRUST,9694.0,2707.0,9,2252,BL4 0JR,53.5556,-2.407
2021-04-01,DT301,HERTS URGENT CARE (ASCOTS LANE),0.0,0.0,0,0,AL7 4HL,51.7986,-0.1852
2021-04-01,RPA,MEDWAY NHS FOUNDATION TRUST,6926.0,1858.0,2,2529,ME7 5NY,51.3823,0.5533
2021-04-01,AD913,BECKENHAM BEACON UCC,0.0,0.0,0,0,BR3 3QL,51.4082,-0.0258
2021-04-01,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,27732.0,7388.0,0,7765,M13 9WL,53.4616,-2.2252
2021-04-01,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,16910.0,3453.0,0,6468,L7 8XP,53.4098,-2.9674
2021-04-01,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,17482.0,0.0,0,4765,GU16 7UJ,51.319,-0.7412
2021-04-01,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,4688.0,260.0,0,1788,BA21 4AT,50.9447,-2.6345
2021-04-01,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,12253.0,2682.0,0,3262,DN2 5LT,53.5306,-1.1042
2021-04-01,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,5281.0,578.0,0,1351,CV10 7DJ,52.5108,-1.4757
2021-04-01,RCF,AIREDALE NHS FOUNDATION TRUST,5733.0,874.0,0,1393,BD20 6TD,53.898,-1.9627
2021-04-01,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,12518.0,2485.0,2,3610,WV10 0QP,52.5988,-2.0949
2021-04-01,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,12188.0,3478.0,0,3219,DN33 2BA,53.5461,-0.0957
2021-04-01,RJ6,CROYDON HEALTH SERVICES NHS TRUST,10186.0,1667.0,11,1497,CR9 2RS,51.381,-0.1035
2021-04-01,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,9919.0,3525.0,3,2955,S5 7AT,53.4113,-1.4558
2021-04-01,RH5,SOMERSET NHS FOUNDATION TRUST,6133.0,1132.0,0,1879,BA21 4AT,50.9447,-2.6345
2021-04-01,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7207.0,943.0,0,1494,MK6 5LD,52.0264,-0.7363
2021-04-01,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,6061.0,1408.0,0,2443,BA1 3NG,51.3917,-2.391
2021-04-01,RBV,THE CHRISTIE NHS FOUNDATION TRUST,0.0,0.0,0,0,M20 4BX,53.4298,-2.2301
2021-04-01,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,6520.0,2258.0,0,2523,CW1 4QJ,53.1177,-2.4759
2021-04-01,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5450.0,402.0,0,914,L12 2AP,53.4205,-2.8968
2021-04-01,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,8248.0,2439.0,0,2744,CH49 5PE,53.3723,-3.093
2021-04-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,12866.0,3632.0,36,3885,SE5 9RS,51.468,-0.0938
2021-04-01,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11651.0,1711.0,0,3651,SR4 7TP,54.902,-1.406
2021-04-01,NNFA7,GOOLE & DISTRICT HOSPITAL,0.0,0.0,0,0,DN14 6RX,53.7155,-0.8749
2021-04-01,NNF94,EAST RIDING COMMUNITY HOSPITAL,0.0,0.0,0,0,HU17 0FA,53.8528,-0.4132
2021-04-01,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,7930.0,1365.0,0,2098,NN1 5BD,52.2361,-0.8838
2021-04-01,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,10506.0,1224.0,1,3770,NE7 7DN,55.0076,-1.5829
2021-04-01,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,8953.0,1763.0,0,2045,TS4 3BW,54.552,-1.214
2021-04-01,RTV,NORTH WEST BOROUGHS HEALTHCARE NHS FOUNDATION TRUST,0.0,0.0,0,0,WA2 8WA,53.4305,-2.6036
2021-04-01,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,11287.0,1066.0,7,2004,SM5 1AA,51.3803,-0.1836
2021-04-01,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,14486.0,3951.0,21,3841,M8 5RB,53.515,-2.222
2021-04-01,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,14106.0,878.0,0,4369,TN2 4QJ,51.1491,0.3073
2021-04-01,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,6208.0,1793.0,0,3139,WD18 0HB,51.6506,-0.3977
2021-04-01,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,7148.0,2079.0,0,1982,WA5 1QG,53.393977,-2.610718
2021-04-01,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,13822.0,0.0,0,4859,NG5 1PB,52.985,-1.165
2021-04-01,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0.0,0.0,0,0,WA5 7TY,53.3921,-2.611
2021-04-01,RYG,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0.0,0.0,0,0,CV6 6NY,52.4606,-1.4726
2021-04-01,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,10495.0,0.0,7,2655,W2 1NY,51.5175,-0.1749
2021-04-01,R1F,ISLE OF WIGHT NHS TRUST,2628.0,210.0,1,1008,PO30 5TG,50.7097,-1.3046
2021-04-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,5587.0,1229.0,0,2343,KT2 7QB,51.4145,-0.2816
2021-04-01,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,0.0,0.0,0,0,L9 7LJ,53.4665,-2.931
2021-04-01,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,10376.0,1266.0,19,3278,SE1 9RT,51.5035,-0.0869
2021-04-01,RKE,WHITTINGTON HEALTH NHS TRUST,8861.0,1078.0,1,1436,N19 5NF,51.5665,-0.1395
2021-04-01,RWJ,STOCKPORT NHS FOUNDATION TRUST,8537.0,1887.0,0,2730,SK2 7JE,53.3744,-2.1326
2021-04-01,RWX,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0.0,0.0,0,0,RG30 4EJ,51.4491,-1.0147
2021-04-01,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,8723.0,908.0,0,3782,TN37 7PT,50.8736,0.5592
2021-04-01,NNF09,BRANSHOLME HEALTH CENTRE,0.0,0.0,0,0,HU7 4DW,53.7874,-0.3214
2021-04-01,NNF76,THE WILBERFORCE HEALTH CENTRE,0.0,0.0,0,0,HU1 3SA,53.7462,-0.3421
2021-04-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5113.0,1382.0,0,2295,SN3 6BB,51.549,-1.755
2021-05-01,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,10569.0,2134.0,7,1882,KT16 0PZ,51.3887,-0.5089
2021-05-01,Y02532,MIRIAM MINOR EMERGENCY,0.0,0.0,0,0,CH41 8DB,53.3986,-3.0477
2021-05-01,RY8,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0.0,0.0,0,0,S42 7JE,53.253,-1.475
2021-05-01,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,5189.0,667.0,0,1832,NE9 6SX,54.9366,-1.5853
2021-05-01,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,7857.0,0.0,0,2525,S60 2UD,53.4139,-1.3429
2021-05-01,Y04538,BRACKNELL URGENT CARE CENTRE WIC,0.0,0.0,0,0,RG12 9RT,51.4083,-0.7539
2021-05-01,AJN,WORKINGTON HEALTH LIMITED,0.0,0.0,0,0,CA14 2RW,54.6427,-3.5513
2021-05-01,Y00751,EAST BERKS PRIMARY CARE OOH(WAM),0.0,0.0,0,0,RG12 1YQ,51.4144,-0.7539
2021-05-01,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0.0,0.0,0,0,PL26 6AD,50.335,-4.792
2021-05-01,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,19917.0,0.0,0,5300,GU16 7UJ,51.319,-0.7412
2021-05-01,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0,0,SY10 7AG,52.8842,-3.0323
2021-05-01,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,9394.0,707.0,1,1475,E9 6SR,51.55,-0.046
2021-05-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,14332.0,4489.0,29,4129,SE5 9RS,51.468,-0.0938
2021-05-01,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,14431.0,3135.0,0,2851,B71 4HJ,52.5277,-1.9889
2021-05-01,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,20501.0,7091.0,0,4590,LE1 9WW,52.6323,-1.1249
2021-05-01,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,9369.0,941.0,1,3298,NG17 4JL,53.127,-1.261
2021-05-01,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,0.0,0.0,0,0,AL7 1BW,51.8014,-0.1946
2021-05-01,Y02615,SOUTH BIRMINGHAM GP WALK IN CENTRE,0.0,0.0,0,0,B29 6JG,52.4384,-1.9384
2021-05-01,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,7665.0,2205.0,1,2441,EX2 5DW,50.7168,-3.5064
2021-05-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,6546.0,1354.0,0,2602,KT2 7QB,51.4145,-0.2816
2021-05-01,RV9,HUMBER TEACHING NHS FOUNDATION TRUST,0.0,0.0,0,0,HU3 5QE,53.742,-0.3847
2021-05-01,RLQ,WYE VALLEY NHS TRUST,6016.0,1660.0,0,1488,HR1 2ER,52.0615,-2.7144
2021-05-01,RY9,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,0.0,0.0,0,0,TW11 8HU,51.4275,-0.3266
2021-05-01,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0.0,0.0,0,0,S71 5AS,53.5494,-1.4409
2021-05-01,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,8130.0,1958.0,30,2528,PR8 6ZS,53.627,-2.9858
2021-05-01,RJN,EAST CHESHIRE NHS TRUST,4173.0,1329.0,5,1057,SK10 3BL,53.2636,-2.125
2021-05-01,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,0.0,0.0,0,0,RM13 8GQ,51.5186,0.1711
2021-05-01,AD913,BECKENHAM BEACON UCC,0.0,0.0,0,0,BR3 3QL,51.4082,-0.0258
2021-05-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,14922.0,1984.0,0,3131,HD3 3EA,53.6551,-1.822
2021-05-01,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,5743.0,1102.0,0,948,B4 6NH,52.4869,-1.8922
2021-05-01,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,12930.0,2114.0,0,4262,SR4 7TP,54.902,-1.406
2021-05-01,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,9735.0,3803.0,1,4040,GL1 3NN,51.8642,-2.2381
2021-05-01,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,9274.0,4634.0,1,3689,LN2 5QY,53.234,-0.512
2021-05-01,NQT10,ASSURA READING LLP,0.0,0.0,0,0,RG2 9EH,51.4083,-0.9631
2021-05-01,NL7,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0.0,0.0,0,0,B7 4BL,52.4922,-1.8807
2021-05-01,NQT5H,PAULTON MEMORIAL HOSPITAL,0.0,0.0,0,0,BS39 7SD,51.3006,-2.4938
2021-05-01,C82038,LATHAM HOUSE MEDICAL PRACTICE,0.0,0.0,0,0,LE13 1NX,52.765,-0.886
2021-05-01,NDJ,FIRST COMMUNITY HEALTH AND CARE CIC,0.0,0.0,0,0,RH1 6DS,51.2298,-0.1681
2021-05-01,8J094,BADGER LTD,0.0,0.0,0,0,SS15 4DB,51.5877,0.417
2021-05-01,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,7471.0,2154.0,0,3597,HP21 8AL,51.8075,-0.8086
2021-05-01,RYY,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0.0,0.0,0,0,TN25 4AZ,51.1324,0.8786
2021-05-01,NQT5F,SKELMERSDALE WALK IN CENTRE,0.0,0.0,0,0,WN8 6LJ,53.549,-2.775
2021-05-01,C82010,OAKHAM MEDICAL PRACTICE,0.0,0.0,0,0,LE15 6NT,52.6708,-0.7375
2021-05-01,NR3,NOTTINGHAM CITYCARE PARTNERSHIP,0.0,0.0,0,0,NG6 8WR,52.9972,-1.188
2021-05-01,NNJ,DHU HEALTH CARE C.I.C,0.0,0.0,0,0,DE21 6BF,52.9146,-1.4281
2021-05-01,AAH,TETBURY HOSPITAL TRUST LTD,0.0,0.0,0,0,GL8 8XB,51.6352,-2.1547
2021-05-01,NQTE4,SUMMERFIELD URGENT CARE CENTRE,0.0,0.0,0,0,B18 7AL,52.4877,-1.9374
2021-05-01,AQN04,PHL LYMINGTON UTC,0.0,0.0,0,0,SO41 8QD,50.7585,-1.5443
2021-05-01,Y02428,PUTNOE MEDICAL CENTRE WALK IN CENTRE,0.0,0.0,0,0,MK41 9JE,52.1481,-0.4391
2021-05-01,Y03007,ERDINGTON GP HEALTH & WELLBEING WIC,0.0,0.0,0,0,B23 6SJ,52.5236,-1.8452
2021-05-01,Y02676,BRIGHTON STATION HEALTH CENTRE,0.0,0.0,0,0,BN1 3XE,50.8277,-0.1414
2021-05-01,L83087,OKEHAMPTON MEDICAL CENTRE,0.0,0.0,0,0,EX20 1AY,50.7391,-3.9997
2021-05-01,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7174.0,1520.0,10,1699,NR31 6LA,52.5617,1.7177
2021-05-01,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,6855.0,1634.0,0,2283,CH2 1UL,53.2086,-2.8986
2021-05-01,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0.0,0.0,0,0,BS15 1PX,51.4707,-2.5096
2021-05-01,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,5011.0,335.0,0,1840,BA21 4AT,50.9447,-2.6345
2021-05-01,NNJ0H,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0.0,0.0,0,0,LE5 3GH,52.6375,-1.1072
2021-05-01,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,9711.0,507.0,0,2687,RH1 5RH,51.219194,-0.162009
2021-05-01,NNJ14,OADBY,0.0,0.0,0,0,LE2 5PF,52.5981,-1.0839
2021-05-01,NDA57,HASLEMERE MINOR INJURIES UNIT,0.0,0.0,0,0,GU27 2BJ,51.0906,-0.719
2021-05-01,RW1,SOUTHERN HEALTH NHS FOUNDATION TRUST,0.0,0.0,0,0,SO40 2RZ,50.9206,-1.5271
2021-05-01,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,6010.0,620.0,0,1500,CV10 7DJ,52.5108,-1.4757
2021-05-01,NNJ13,MELTON MOWBRAY,0.0,0.0,0,0,LE13 1GH,52.7659,-0.8869
2021-05-01,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,7003.0,0.0,0,1861,IP33 2QZ,52.2317,0.7092
2021-05-01,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,13538.0,0.0,0,4418,BH7 7DW,50.7479,-1.8219
2021-05-01,RJ6,CROYDON HEALTH SERVICES NHS TRUST,11532.0,2244.0,25,1606,CR9 2RS,51.381,-0.1035
2021-05-01,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,15729.0,0.0,5,5132,NG5 1PB,52.985,-1.165
2021-05-01,NJS05,LOUGHBOROUGH URGENT CARE CENTRE,0.0,0.0,0,0,LE11 5JY,52.7735,-1.2246
2021-05-01,NNF09,BRANSHOLME HEALTH CENTRE,0.0,0.0,0,0,HU7 4DW,53.7874,-0.3214
2021-05-01,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,11518.0,1437.0,0,4007,NE7 7DN,55.0076,-1.5829
2021-05-01,Y03571,CORBY URGENT CARE CENTRE,0.0,0.0,0,0,NN17 2UR,52.4975,-0.7053
2021-05-01,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0.0,0.0,0,0,SY2 6FG,52.6946,-2.7261
2021-05-01,NNF94,EAST RIDING COMMUNITY HOSPITAL,0.0,0.0,0,0,HU17 0FA,53.8528,-0.4132
2021-05-01,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,18618.0,5761.0,0,4088,LS1 3EX,53.8021,-1.5508
2021-05-01,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,10101.0,2717.0,7,2501,CM20 1QX,51.7712,0.0853
2021-05-01,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0,0,EC1V 2PD,51.5275,-0.0895
2021-05-01,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,9541.0,1654.0,0,3837,TN37 7PT,50.8736,0.5592
2021-05-01,NNJ12,MARKET HARBOROUGH,0.0,0.0,0,0,LE16 7AF,52.4776,-0.9205
2021-05-01,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,7047.0,2412.0,2,2649,CW1 4QJ,53.1177,-2.4759
2021-05-01,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,8465.0,2050.0,9,2388,LA9 7RG,54.312,-2.7385
2021-05-01,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0.0,0.0,0,0,HA7 4LP,51.632,-0.305
2021-05-01,NTV0W,WOKING WALK IN CENTRE,0.0,0.0,0,0,GU22 7HS,51.315,-0.5565
2021-05-01,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0.0,0.0,0,0,L8 7SS,53.3985,-2.961
2021-05-01,NQ106,FRYATT HOSPITAL,0.0,0.0,0,0,CO12 4NR,51.9372,1.2605
2021-05-01,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,18996.0,0.0,0,3834,WF1 4DG,53.6956,-1.4879
2021-05-01,NTV0B,ASHFORD WALK-IN-CENTRE,0.0,0.0,0,0,TW15 3FE,51.4321,-0.4567
2021-05-01,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,3998.0,651.0,0,1196,EX31 4JB,51.092,-4.051
2021-05-01,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0,0,L14 3PE,53.4194,-2.8917
2021-05-01,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4771.0,121.0,0,649,S10 2TH,53.3792,-1.492
2021-05-01,NQ108,CLACTON HOSPITAL,0.0,0.0,0,0,CO15 1LH,51.7856,1.1482
2021-05-01,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0,0,RH19 3DZ,51.1353,0.0018
2021-05-01,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5555.0,1856.0,2,1607,UB8 3NN,51.526,-0.4619
2021-05-01,AXG,WILTSHIRE HEALTH & CARE,0.0,0.0,0,0,SN1 2PA,51.569667,-1.759593
2021-05-01,RBK,WALSALL HEALTHCARE NHS TRUST,7119.0,1013.0,2,2936,WS2 9PS,52.5853,-1.984
2021-05-01,C82009,MARKET HARBOROUGH MED.CTR,0.0,0.0,0,0,LE16 9BX,52.4771,-0.9248
2021-05-01,DD401,EXMOUTH MINOR INJURY UNIT,0.0,0.0,0,0,EX8 2JN,50.6205,-3.4016
2021-05-01,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,15745.0,1471.0,0,4691,TN2 4QJ,51.1491,0.3073
2021-05-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,8068.0,0.0,0,2158,NN16 8UZ,52.4028,-0.7413
