period,org_code,org_name,ae_attendances_type_1,attendances_over_4hrs_type_1,patients_12hr_wait,emergency_admissions_type_1
,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8780.0,718.0,0,2847
,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,11492.0,2174.0,0,3606
,RCF,AIREDALE NHS FOUNDATION TRUST,3858.0,304.0,0,1190
,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,8289.0,754.0,0,2283
,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,10491.0,0.0,0,3778
,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,11028.0,0.0,0,3793
,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,7424.0,987.0,0,2259
,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,5514.0,442.0,0,2191
,TOTAL,TOTAL,924218.0,71894.0,93,308798
,RLQ,WYE VALLEY NHS TRUST,2860.0,297.0,0,902
,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,2495.0,126.0,0,1218
,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,4073.0,244.0,1,924
,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,2346.0,145.0,0,781
,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,3609.0,738.0,0,1937
,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,2654.0,127.0,0,951
,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,2062.0,56.0,0,293
,RHU,PORTSMOUTH HOSPITALS NHS TRUST,5630.0,0.0,0,2369
,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,3357.0,188.0,0,1070
,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,3546.0,443.0,0,1661
,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5897.0,688.0,0,1741
,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,4301.0,203.0,0,1343
,Y03094,THE JUNCTION HC - UNREGISTERED PATIENTS,0.0,0.0,0,0
,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,6866.0,214.0,0,2636
,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,6895.0,512.0,0,1939
,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,3492.0,542.0,1,799
,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,5504.0,1084.0,0,1750
,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,3744.0,542.0,2,1620
,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,6379.0,922.0,0,2217
,RJN,EAST CHESHIRE NHS TRUST,2252.0,220.0,0,750
,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,4600.0,313.0,0,1686
,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,7297.0,158.0,0,2671
,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,3406.0,309.0,0,1511
,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,3863.0,75.0,0,2215
,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,7092.0,650.0,2,2077
,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,4769.0,155.0,0,1835
,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,6049.0,742.0,0,1619
,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,2985.0,239.0,0,954
,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,3682.0,282.0,0,817
,RN7,DARTFORD AND GRAVESHAM NHS TRUST,4909.0,467.0,0,2007
,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,14481.0,2445.0,3,6011
,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,5047.0,18.0,0,3117
,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,2858.0,938.0,2,1028
,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,5438.0,286.0,0,1871
,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,6127.0,854.0,1,2130
,RBK,WALSALL HEALTHCARE NHS TRUST,3746.0,700.0,0,1403
,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,4663.0,523.0,1,1454
,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,1839.0,88.0,0,276
,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,4008.0,262.0,0,1423
,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,3324.0,110.0,0,1041
,RVJ,NORTH BRISTOL NHS TRUST,4127.0,165.0,0,2306
,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,4464.0,0.0,0,1307
,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,3668.0,374.0,0,1462
,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,4482.0,489.0,0,1506
,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,2156.0,177.0,0,670
,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",4499.0,349.0,0,2768
,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,4095.0,341.0,0,1210
,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,6049.0,744.0,0,2107
,R1F,ISLE OF WIGHT NHS TRUST,1557.0,264.0,0,645
,RJ2,LEWISHAM AND GREENWICH NHS TRUST,7927.0,1804.0,11,3154
,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,5112.0,503.0,0,2194
,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,6807.0,970.0,0,2590
,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,6903.0,2124.0,0,3467
,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,6476.0,870.0,0,1836
,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,7479.0,0.0,0,1703
,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,4648.0,1574.0,0,1787
,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,8248.0,1223.0,0,3014
,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,3423.0,0.0,0,1059
,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,7125.0,1708.0,13,3114
,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6275.0,1727.0,2,2318
,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,8028.0,0.0,0,3205
,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,5873.0,732.0,0,2952
,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,2263.0,174.0,0,530
,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,6779.0,418.0,0,2410
,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,11029.0,1372.0,0,3830
,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,5033.0,532.0,0,1381
,RCF,AIREDALE NHS FOUNDATION TRUST,2953.0,276.0,0,1006
,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,5094.0,696.0,0,2047
,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,7282.0,858.0,1,3106
,RNZ,SALISBURY NHS FOUNDATION TRUST,2470.0,174.0,0,862
,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,8554.0,925.0,0,2895
,R1H,BARTS HEALTH NHS TRUST,11732.0,2372.0,7,4456
,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5045.0,0.0,0,1896
,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",7587.0,2548.0,1,2931
,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,5661.0,485.0,0,2423
,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,4921.0,221.0,0,1810
,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,6539.0,557.0,0,2539
,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,3719.0,454.0,0,1506
,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,9703.0,1765.0,0,3583
,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,7795.0,836.0,0,2287
,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,5547.0,1008.0,0,2553
,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",3527.0,257.0,0,1478
,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,4399.0,476.0,0,1694
,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,7727.0,665.0,0,3324
,RKE,WHITTINGTON HEALTH NHS TRUST,4028.0,678.0,0,678
,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,2218.0,235.0,0,719
,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,7062.0,861.0,0,2074
,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,8855.0,1037.0,0,3187
,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,13015.0,1514.0,1,4077
,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,4311.0,700.0,0,1656
,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,4484.0,497.0,0,1567
,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,4612.0,395.0,0,1678
,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,6441.0,1324.0,2,1616
,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,2242.0,0.0,0,943
,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,2959.0,0.0,0,1070
,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,3093.0,111.0,0,1354
,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,3084.0,747.0,0,1746
,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,3645.0,592.0,0,1806
,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,3068.0,315.0,1,1243
,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,5762.0,0.0,39,1827
,RWJ,STOCKPORT NHS FOUNDATION TRUST,4780.0,585.0,0,1893
,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,8393.0,0.0,0,3078
,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,14723.0,1286.0,1,5341
,RJ6,CROYDON HEALTH SERVICES NHS TRUST,5673.0,1004.0,0,1206
,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,6036.0,1024.0,2,1597
,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,3726.0,101.0,0,1600
,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,3616.0,222.0,0,1118
,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,5167.0,614.0,0,1595
,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,4964.0,1393.0,0,2158
,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,3409.0,256.0,0,1387
,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,5332.0,0.0,1,2199
,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,3752.0,352.0,0,1309
,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,6005.0,585.0,0,2025
,RMC,BOLTON NHS FOUNDATION TRUST,5758.0,895.0,3,1602
,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,6790.0,150.0,0,2379
,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,10014.0,0.0,0,2950
,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,7127.0,894.0,0,3678
,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9731.0,972.0,0,5627
,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,9699.0,1902.0,139,2448
,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,6353.0,2249.0,14,3001
,RH5,SOMERSET NHS FOUNDATION TRUST,3414.0,293.0,0,1341
,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,8561.0,0.0,0,2420
,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,5149.0,451.0,0,2246
,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,6940.0,748.0,0,1922
,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6216.0,936.0,0,1906
,NMH01,NORWICH PRACTICES LTD,0.0,0.0,0,0
,RPA,MEDWAY NHS FOUNDATION TRUST,4607.0,532.0,0,1683
,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,4389.0,0.0,0,1279
,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,3996.0,355.0,0,1753
,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,3596.0,440.0,0,1730
,TOTAL,TOTAL,689720.0,77357.0,251,252680
,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,11174.0,2095.0,15,2727
,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,5270.0,1828.0,38,2078
,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,15150.0,4686.0,3,4235
,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,5483.0,1132.0,0,1621
,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,4460.0,906.0,0,1744
,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,6016.0,1631.0,0,3259
,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7591.0,416.0,0,1395
,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,10664.0,2501.0,5,2674
,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,8974.0,2795.0,13,2787
,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,3063.0,71.0,0,569
,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,3797.0,696.0,6,1097
,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,3549.0,359.0,0,1031
,RLQ,WYE VALLEY NHS TRUST,4998.0,1301.0,13,1508
,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,7529.0,491.0,0,3065
,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,12399.0,2680.0,2,3379
,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,11419.0,0.0,0,4206
,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,5458.0,1502.0,8,1730
,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,16060.0,2590.0,6,3839
,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,3736.0,115.0,0,756
,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,10397.0,2319.0,0,3226
,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7412.0,0.0,111,2464
,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,6607.0,0.0,0,2378
,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,7815.0,349.0,0,2638
,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8096.0,0.0,30,2839
,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,4251.0,627.0,0,1365
,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,13407.0,0.0,0,2660
,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,17481.0,0.0,0,4374
,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,6993.0,1721.0,2,2175
,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,6995.0,0.0,0,1934
,RBK,WALSALL HEALTHCARE NHS TRUST,6025.0,2346.0,1,2599
,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,8462.0,0.0,0,3440
,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,9119.0,2067.0,3,3274
,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,5654.0,903.0,0,2313
,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,11852.0,2629.0,0,3389
,RJN,EAST CHESHIRE NHS TRUST,3474.0,580.0,1,954
,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,3597.0,150.0,0,819
,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,9510.0,1501.0,7,5512
,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,17100.0,4635.0,0,5651
,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,3755.0,519.0,0,1297
,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,15584.0,5080.0,7,5478
,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,7515.0,505.0,0,4889
,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,6869.0,1268.0,23,1985
,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,6586.0,1603.0,51,2058
,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,4355.0,276.0,0,1583
,RJ2,LEWISHAM AND GREENWICH NHS TRUST,10897.0,1646.0,49,4641
,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,8645.0,2405.0,0,4035
,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,15395.0,4608.0,0,4325
,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,11126.0,2825.0,3,2918
,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,10851.0,2566.0,0,3782
,RN7,DARTFORD AND GRAVESHAM NHS TRUST,8264.0,978.0,0,2832
,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8283.0,1410.0,1,2755
,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,10223.0,1032.0,0,3796
,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,5539.0,367.0,0,1752
,RPA,MEDWAY NHS FOUNDATION TRUST,6508.0,1681.0,0,2499
,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,9261.0,2551.0,1,2900
,RJ6,CROYDON HEALTH SERVICES NHS TRUST,9685.0,1830.0,30,1533
,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,12090.0,565.0,0,4165
,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,7873.0,1661.0,8,1865
,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,11722.0,3131.0,53,3980
,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,3329.0,0.0,0,1307
,R1H,BARTS HEALTH NHS TRUST,19508.0,3714.0,6,7275
,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,11719.0,1434.0,0,4639
,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,6758.0,2484.0,4,2063
,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,5364.0,534.0,0,2322
,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,7744.0,1879.0,0,3194
,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,4510.0,869.0,2,2005
,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,5400.0,763.0,0,2298
,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,7112.0,1232.0,5,1400
,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,4852.0,936.0,1,2116
,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,24506.0,4009.0,0,8823
,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",10896.0,5515.0,84,3862
,RVJ,NORTH BRISTOL NHS TRUST,7238.0,1298.0,12,3076
,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,5478.0,465.0,0,2346
,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9683.0,1379.0,0,2641
,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,10277.0,999.0,9,2496
,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,8554.0,744.0,1,3316
,RCF,AIREDALE NHS FOUNDATION TRUST,4574.0,882.0,1,1232
,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9835.0,1903.0,0,3202
,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,13535.0,3800.0,2,4537
,RNZ,SALISBURY NHS FOUNDATION TRUST,3826.0,490.0,0,1161
,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,12834.0,0.0,0,4813
,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,6593.0,1442.0,1,2115
,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9831.0,4216.0,5,2981
,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,6947.0,1561.0,1,2093
,R1F,ISLE OF WIGHT NHS TRUST,2385.0,620.0,0,966
,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,7033.0,2297.0,0,2573
,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,6900.0,575.0,0,1584
,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,7528.0,1748.0,3,1899
,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,27458.0,7583.0,49,10274
,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,5874.0,0.0,0,1721
,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",6788.0,2487.0,47,2396
,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,8966.0,2833.0,0,4206
,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,9048.0,2993.0,8,3977
,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,11201.0,2740.0,4,3126
,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,8978.0,983.0,0,3050
,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,6859.0,1915.0,0,2026
,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,6689.0,2214.0,0,2383
,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,8258.0,1174.0,0,3593
,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,5695.0,1863.0,0,2980
,RKE,WHITTINGTON HEALTH NHS TRUST,7995.0,944.0,0,1293
,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,9163.0,1284.0,0,2842
,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,8523.0,0.0,23,2594
,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",5457.0,1281.0,6,2262
,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,9643.0,1063.0,10,3816
,RWJ,STOCKPORT NHS FOUNDATION TRUST,7536.0,2594.0,32,2102
,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,4298.0,1259.0,8,1445
,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5810.0,1191.0,4,1366
,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10603.0,609.0,7,3184
,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,13045.0,5238.0,8,5011
,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,10694.0,3125.0,0,2705
,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,9780.0,2749.0,0,2583
,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,6786.0,1733.0,1,2378
,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,20850.0,6431.0,200,5636
,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,14415.0,0.0,2,3519
,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,8936.0,1445.0,0,3025
,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,6048.0,1358.0,0,2415
,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,9707.0,2729.0,0,3980
,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,12891.0,0.0,1,4470
,RMC,BOLTON NHS FOUNDATION TRUST,7968.0,2094.0,20,2126
,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,14914.0,5214.0,7,4116
,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,5932.0,1617.0,0,1940
,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,11796.0,2692.0,87,3946
,RH5,SOMERSET NHS FOUNDATION TRUST,5481.0,856.0,0,1810
,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,4501.0,1759.0,19,2122
,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,9155.0,3927.0,2,3580
,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,7911.0,1487.0,1,1930
,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,4997.0,2457.0,95,2140
,TOTAL,TOTAL,1107461.0,217838.0,1268,367175
,NR3,NOTTINGHAM CITYCARE PARTNERSHIP,,,0,0
,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,,,0,0
,NTV0W,WOKING WALK IN CENTRE,,,0,0
,NTV0B,ASHFORD WALK-IN-CENTRE,,,0,0
,Y02428,PUTNOE MEDICAL CENTRE WALK IN CENTRE,,,0,0
,NMH01,NORWICH PRACTICES LTD,,,0,0
,C82038,LATHAM HOUSE MEDICAL PRACTICE,,,0,0
,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,,,12,2743
,AJN,WORKINGTON HEALTH LIMITED,,,0,0
